"migratieachtergrond","perioden","totaal"
"Dominica";"2003";99
"Dominica";"2004";109
"Dominica";"2005";103
"Dominica";"2006";97
"Dominica";"2007";94
"Dominica";"2008";90
"Dominica";"2009";96
"Dominica";"2010";95
"Dominica";"2011";103
"Dominica";"2012";107
"Dominica";"2013";112
"Dominica";"2014";111
"Dominica";"2015";120
"Dominica";"2016";116
"Dominica";"2017";123
"DominicaanseRepubliek";"1997";5739
"DominicaanseRepubliek";"1998";6174
"DominicaanseRepubliek";"1999";6811
"DominicaanseRepubliek";"2000";7341
"DominicaanseRepubliek";"2001";8035
"DominicaanseRepubliek";"2002";8676
"DominicaanseRepubliek";"2003";9200
"DominicaanseRepubliek";"2004";9546
"DominicaanseRepubliek";"2005";9843
"DominicaanseRepubliek";"2006";10115
"DominicaanseRepubliek";"2007";10303
"DominicaanseRepubliek";"2008";10672
"DominicaanseRepubliek";"2009";11069
"DominicaanseRepubliek";"2010";11600
"DominicaanseRepubliek";"2011";12140
"DominicaanseRepubliek";"2012";12633
"DominicaanseRepubliek";"2013";12864
"DominicaanseRepubliek";"2014";13220
"DominicaanseRepubliek";"2015";13651
"DominicaanseRepubliek";"2016";13972
"DominicaanseRepubliek";"2017";14318
"Ecuador";"1997";685
"Ecuador";"1998";826
"Ecuador";"1999";1014
"Ecuador";"2000";1121
"Ecuador";"2001";1269
"Ecuador";"2002";1404
"Ecuador";"2003";1578
"Ecuador";"2004";1739
"Ecuador";"2005";1883
"Ecuador";"2006";2015
"Ecuador";"2007";2128
"Ecuador";"2008";2197
"Ecuador";"2009";2330
"Ecuador";"2010";2466
"Ecuador";"2011";2612
"Ecuador";"2012";2753
"Ecuador";"2013";2896
"Ecuador";"2014";3028
"Ecuador";"2015";3200
"Ecuador";"2016";3393
"Ecuador";"2017";3530
"ElSalvador";"1997";305
"ElSalvador";"1998";314
"ElSalvador";"1999";343
"ElSalvador";"2000";350
"ElSalvador";"2001";371
"ElSalvador";"2002";397
"ElSalvador";"2003";415
"ElSalvador";"2004";431
"ElSalvador";"2005";453
"ElSalvador";"2006";469
"ElSalvador";"2007";484
"ElSalvador";"2008";493
"ElSalvador";"2009";526
"ElSalvador";"2010";544
"ElSalvador";"2011";561
"ElSalvador";"2012";571
"ElSalvador";"2013";589
"ElSalvador";"2014";602
"ElSalvador";"2015";626
"ElSalvador";"2016";654
"ElSalvador";"2017";666
"Falklandeilanden";"1997";1
"Falklandeilanden";"1998";1
"Falklandeilanden";"1999";1
"Falklandeilanden";"2000";1
"Falklandeilanden";"2001";1
"Falklandeilanden";"2002";1
"Falklandeilanden";"2003";2
"Falklandeilanden";"2004";2
"Falklandeilanden";"2005";3
"Falklandeilanden";"2006";2
"Falklandeilanden";"2007";2
"Falklandeilanden";"2008";2
"Falklandeilanden";"2009";2
"Falklandeilanden";"2010";3
"Falklandeilanden";"2011";4
"Falklandeilanden";"2012";4
"Falklandeilanden";"2013";5
"Falklandeilanden";"2014";5
"Falklandeilanden";"2015";5
"Falklandeilanden";"2016";6
"Falklandeilanden";"2017";6
"FransGuyana";"1997";434
"FransGuyana";"1998";448
"FransGuyana";"1999";465
"FransGuyana";"2000";477
"FransGuyana";"2001";516
"FransGuyana";"2002";578
"FransGuyana";"2003";626
"FransGuyana";"2004";661
"FransGuyana";"2005";707
"FransGuyana";"2006";722
"FransGuyana";"2007";673
"FransGuyana";"2008";664
"FransGuyana";"2009";660
"FransGuyana";"2010";716
"FransGuyana";"2011";736
"FransGuyana";"2012";742
"FransGuyana";"2013";758
"FransGuyana";"2014";765
"FransGuyana";"2015";767
"FransGuyana";"2016";768
"FransGuyana";"2017";797
"Grenada";"1997";36
"Grenada";"1998";36
"Grenada";"1999";43
"Grenada";"2000";43
"Grenada";"2001";46
"Grenada";"2002";50
"Grenada";"2003";51
"Grenada";"2004";54
"Grenada";"2005";58
"Grenada";"2006";59
"Grenada";"2007";58
"Grenada";"2008";58
"Grenada";"2009";60
"Grenada";"2010";64
"Grenada";"2011";64
"Grenada";"2012";67
"Grenada";"2013";66
"Grenada";"2014";65
"Grenada";"2015";65
"Grenada";"2016";65
"Grenada";"2017";67
"Groenland";"1997";10
"Groenland";"1998";9
"Groenland";"1999";12
"Groenland";"2000";9
"Groenland";"2001";9
"Groenland";"2002";8
"Groenland";"2003";9
"Groenland";"2004";9
"Groenland";"2005";8
"Groenland";"2006";9
"Groenland";"2007";10
"Groenland";"2008";10
"Groenland";"2009";10
"Groenland";"2010";14
"Groenland";"2011";14
"Groenland";"2012";14
"Groenland";"2013";14
"Groenland";"2014";15
"Groenland";"2015";11
"Groenland";"2016";14
"Groenland";"2017";15
"Guadeloupe";"1997";191
"Guadeloupe";"1998";204
"Guadeloupe";"1999";210
"Guadeloupe";"2000";219
"Guadeloupe";"2001";249
"Guadeloupe";"2002";255
"Guadeloupe";"2003";287
"Guadeloupe";"2004";291
"Guadeloupe";"2005";306
"Guadeloupe";"2006";298
"Guadeloupe";"2007";286
"Guadeloupe";"2008";285
"Guadeloupe";"2009";297
"Guadeloupe";"2010";301
"Guadeloupe";"2011";306
"Guadeloupe";"2012";307
"Guadeloupe";"2013";320
"Guadeloupe";"2014";323
"Guadeloupe";"2015";327
"Guadeloupe";"2016";338
"Guadeloupe";"2017";349
"Guatemala";"1997";242
"Guatemala";"1998";265
"Guatemala";"1999";308
"Guatemala";"2000";339
"Guatemala";"2001";399
"Guatemala";"2002";445
"Guatemala";"2003";433
"Guatemala";"2004";439
"Guatemala";"2005";471
"Guatemala";"2006";496
"Guatemala";"2007";516
"Guatemala";"2008";543
"Guatemala";"2009";571
"Guatemala";"2010";604
"Guatemala";"2011";649
"Guatemala";"2012";675
"Guatemala";"2013";733
"Guatemala";"2014";790
"Guatemala";"2015";815
"Guatemala";"2016";859
"Guatemala";"2017";891
"Guyana";"1997";3372
